Total_Demand_KW,year,month,dayofweek,hour
1336,2017,10,1,20
1340,2017,10,1,19
1347,2017,10,1,19
1393,2017,10,1,19
1436,2017,10,1,19
1447,2017,10,1,18
1447,2017,10,1,18
1754,2017,10,1,18
1789,2017,10,1,18
1827,2017,10,1,17
1881,2017,10,1,17
1893,2017,10,1,17
1920,2017,10,1,17
1927,2017,10,1,16
1969,2017,10,1,16
1996,2017,10,1,16
2000,2017,10,1,16
1977,2017,10,1,15
1989,2017,10,1,15
1996,2017,10,1,15
2046,2017,10,1,15
2031,2017,10,1,14
1985,2017,10,1,14
1992,2017,10,1,14
2000,2017,10,1,14
2023,2017,10,1,13
2012,2017,10,1,13
1996,2017,10,1,13
1973,2017,10,1,13
1977,2017,10,1,12
1989,2017,10,1,12
2019,2017,10,1,12
1977,2017,10,1,12
1969,2017,10,1,11
1939,2017,10,1,11
1969,2017,10,1,11
2008,2017,10,1,11
2008,2017,10,1,10
1973,2017,10,1,10
1966,2017,10,1,10
1962,2017,10,1,10
1996,2017,10,1,9
1989,2017,10,1,9
1927,2017,10,1,9
1858,2017,10,1,9
1781,2017,10,1,8
1751,2017,10,1,8
1743,2017,10,1,8
1728,2017,10,1,8
1724,2017,10,1,7
1793,2017,10,1,7
1647,2017,10,1,7
1367,2017,10,1,7
1255,2017,10,1,6
1213,2017,10,1,6
1263,2017,10,1,6
1013,2017,10,1,6
990,2017,10,1,5
979,2017,10,1,5
944,2017,10,1,5
902,2017,10,1,5
944,2017,10,1,4
967,2017,10,1,4
960,2017,10,1,4
917,2017,10,1,4
902,2017,10,1,3
940,2017,10,1,3
960,2017,10,1,3
956,2017,10,1,3
906,2017,10,1,2
913,2017,10,1,2
956,2017,10,1,2
963,2017,10,1,2
933,2017,10,1,1
883,2017,10,1,1
898,2017,10,1,1
963,2017,10,1,1
963,2017,10,1,0
921,2017,10,1,0
929,2017,10,1,0
960,2017,10,1,0
983,2017,10,0,23
979,2017,10,0,23
933,2017,10,0,23
933,2017,10,0,23
979,2017,10,0,22
994,2017,10,0,22
983,2017,10,0,22
956,2017,10,0,22
967,2017,10,0,21
1044,2017,10,0,21
1036,2017,10,0,21
1248,2017,10,0,21
1240,2017,10,0,20
1282,2017,10,0,20
1305,2017,10,0,20
1301,2017,10,0,20
1271,2017,10,0,19
1271,2017,10,0,19
1336,2017,10,0,19
1344,2017,10,0,19
1359,2017,10,0,18
1324,2017,10,0,18
1320,2017,10,0,18
1378,2017,10,0,18
1416,2017,10,0,17
1432,2017,10,0,17
1428,2017,10,0,17
1466,2017,10,0,17
1512,2017,10,0,16
1536,2017,10,0,16
1536,2017,10,0,16
1509,2017,10,0,16
1520,2017,10,0,15
1539,2017,10,0,15
1559,2017,10,0,15
1532,2017,10,0,15
1486,2017,10,0,14
1512,2017,10,0,14
1555,2017,10,0,14
1559,2017,10,0,14
1547,2017,10,0,13
1505,2017,10,0,13
1528,2017,10,0,13
1578,2017,10,0,13
1582,2017,10,0,12
1578,2017,10,0,12
1555,2017,10,0,12
1551,2017,10,0,12
1582,2017,10,0,11
1574,2017,10,0,11
1570,2017,10,0,11
1524,2017,10,0,11
1532,2017,10,0,10
1570,2017,10,0,10
1555,2017,10,0,10
1555,2017,10,0,10
1516,2017,10,0,9
1501,2017,10,0,9
1512,2017,10,0,9
1474,2017,10,0,9
1443,2017,10,0,8
1397,2017,10,0,8
1332,2017,10,0,8
1332,2017,10,0,8
1320,2017,10,0,7
1309,2017,10,0,7
1290,2017,10,0,7
1263,2017,10,0,7
1232,2017,10,0,6
1221,2017,10,0,6
1313,2017,10,0,6
990,2017,10,0,6
963,2017,10,0,5
921,2017,10,0,5
913,2017,10,0,5
940,2017,10,0,5
971,2017,10,0,4
956,2017,10,0,4
929,2017,10,0,4
929,2017,10,0,4
967,2017,10,0,3
952,2017,10,0,3
921,2017,10,0,3
917,2017,10,0,3
929,2017,10,0,2
948,2017,10,0,2
952,2017,10,0,2
913,2017,10,0,2
913,2017,10,0,1
952,2017,10,0,1
940,2017,10,0,1
933,2017,10,0,1
913,2017,10,0,0
944,2017,10,0,0
960,2017,10,0,0
933,2017,10,0,0
910,2017,10,6,23
913,2017,10,6,23
960,2017,10,6,23
971,2017,10,6,23
925,2017,10,6,22
933,2017,10,6,22
956,2017,10,6,22
967,2017,10,6,22
956,2017,10,6,21
936,2017,10,6,21
944,2017,10,6,21
1240,2017,10,6,21
1221,2017,10,6,20
1217,2017,10,6,20
1182,2017,10,6,20
1175,2017,10,6,20
1221,2017,10,6,19
1228,2017,10,6,19
1236,2017,10,6,19
1209,2017,10,6,19
1182,2017,10,6,18
1171,2017,10,6,18
1217,2017,10,6,18
1209,2017,10,6,18
1213,2017,10,6,17
1217,2017,10,6,17
1263,2017,10,6,17
1378,2017,10,6,17
1413,2017,10,6,16
1436,2017,10,6,16
1432,2017,10,6,16
1432,2017,10,6,16
1436,2017,10,6,15
1405,2017,10,6,15
1393,2017,10,6,15
1428,2017,10,6,15
1428,2017,10,6,14
1424,2017,10,6,14
1440,2017,10,6,14
1436,2017,10,6,14
1420,2017,10,6,13
1382,2017,10,6,13
1420,2017,10,6,13
1443,2017,10,6,13
1443,2017,10,6,12
1432,2017,10,6,12
1440,2017,10,6,12
1432,2017,10,6,12
1397,2017,10,6,11
1428,2017,10,6,11
1440,2017,10,6,11
1440,2017,10,6,11
1436,2017,10,6,10
1436,2017,10,6,10
1409,2017,10,6,10
1393,2017,10,6,10
1413,2017,10,6,9
1432,2017,10,6,9
1428,2017,10,6,9
1428,2017,10,6,9
1397,2017,10,6,8
1397,2017,10,6,8
1420,2017,10,6,8
1432,2017,10,6,8
1424,2017,10,6,7
1428,2017,10,6,7
1401,2017,10,6,7
1401,2017,10,6,7
1428,2017,10,6,6
1436,2017,10,6,6
1489,2017,10,6,6
1148,2017,10,6,6
1132,2017,10,6,5
1125,2017,10,6,5
1125,2017,10,6,5
1163,2017,10,6,5
1159,2017,10,6,4
1125,2017,10,6,4
1132,2017,10,6,4
1155,2017,10,6,4
1182,2017,10,6,3
1175,2017,10,6,3
1125,2017,10,6,3
1163,2017,10,6,3
1167,2017,10,6,2
1190,2017,10,6,2
1140,2017,10,6,2
1159,2017,10,6,2
1190,2017,10,6,1
1205,2017,10,6,1
1175,2017,10,6,1
1159,2017,10,6,1
1198,2017,10,6,0
1217,2017,10,6,0
1240,2017,10,6,0
1198,2017,10,6,0
1224,2017,10,5,23
1309,2017,10,5,23
1428,2017,10,5,23
1175,2017,10,5,23
906,2017,10,5,22
921,2017,10,5,22
967,2017,10,5,22
963,2017,10,5,22
925,2017,10,5,21
921,2017,10,5,21
960,2017,10,5,21
1236,2017,10,5,21
1217,2017,10,5,20
1205,2017,10,5,20
1178,2017,10,5,20
1186,2017,10,5,20
1224,2017,10,5,19
1209,2017,10,5,19
1228,2017,10,5,19
1217,2017,10,5,19
1205,2017,10,5,18
1159,2017,10,5,18
1201,2017,10,5,18
1232,2017,10,5,18
1221,2017,10,5,17
1217,2017,10,5,17
1221,2017,10,5,17
1217,2017,10,5,17
1194,2017,10,5,16
1167,2017,10,5,16
1221,2017,10,5,16
1228,2017,10,5,16
1217,2017,10,5,15
1224,2017,10,5,15
1224,2017,10,5,15
1205,2017,10,5,15
1201,2017,10,5,14
1190,2017,10,5,14
1228,2017,10,5,14
1228,2017,10,5,14
1236,2017,10,5,13
1228,2017,10,5,13
1232,2017,10,5,13
1217,2017,10,5,13
1198,2017,10,5,12
1205,2017,10,5,12
1232,2017,10,5,12
1213,2017,10,5,12
1228,2017,10,5,11
1248,2017,10,5,11
1224,2017,10,5,11
1186,2017,10,5,11
1217,2017,10,5,10
1232,2017,10,5,10
1228,2017,10,5,10
1232,2017,10,5,10
1209,2017,10,5,9
1190,2017,10,5,9
1232,2017,10,5,9
1228,2017,10,5,9
1228,2017,10,5,8
1213,2017,10,5,8
1186,2017,10,5,8
1213,2017,10,5,8
1224,2017,10,5,7
1236,2017,10,5,7
1217,2017,10,5,7
1194,2017,10,5,7
1194,2017,10,5,6
1236,2017,10,5,6
1294,2017,10,5,6
956,2017,10,5,6
925,2017,10,5,5
906,2017,10,5,5
917,2017,10,5,5
948,2017,10,5,5
952,2017,10,5,4
925,2017,10,5,4
902,2017,10,5,4
917,2017,10,5,4
952,2017,10,5,3
940,2017,10,5,3
902,2017,10,5,3
917,2017,10,5,3
940,2017,10,5,2
960,2017,10,5,2
948,2017,10,5,2
940,2017,10,5,2
952,2017,10,5,1
975,2017,10,5,1
944,2017,10,5,1
925,2017,10,5,1
952,2017,10,5,0
986,2017,10,5,0
1017,2017,10,5,0
952,2017,10,5,0
956,2017,10,4,23
994,2017,10,4,23
998,2017,10,4,23
971,2017,10,4,23
952,2017,10,4,22
975,2017,10,4,22
1002,2017,10,4,22
994,2017,10,4,22
971,2017,10,4,21
990,2017,10,4,21
1017,2017,10,4,21
1271,2017,10,4,21
1255,2017,10,4,20
1213,2017,10,4,20
1251,2017,10,4,20
1274,2017,10,4,20
1274,2017,10,4,19
1294,2017,10,4,19
1290,2017,10,4,19
1278,2017,10,4,19
1313,2017,10,4,18
1320,2017,10,4,18
1332,2017,10,4,18
1332,2017,10,4,18
1332,2017,10,4,17
1344,2017,10,4,17
1451,2017,10,4,17
1466,2017,10,4,17
1474,2017,10,4,16
1482,2017,10,4,16
1478,2017,10,4,16
1478,2017,10,4,16
1532,2017,10,4,15
1524,2017,10,4,15
1532,2017,10,4,15
1532,2017,10,4,15
1516,2017,10,4,14
1489,2017,10,4,14
1520,2017,10,4,14
1547,2017,10,4,14
1543,2017,10,4,13
1532,2017,10,4,13
1543,2017,10,4,13
1505,2017,10,4,13
1520,2017,10,4,12
1562,2017,10,4,12
1566,2017,10,4,12
1566,2017,10,4,12
1562,2017,10,4,11
1528,2017,10,4,11
1551,2017,10,4,11
1582,2017,10,4,11
1578,2017,10,4,10
1585,2017,10,4,10
1562,2017,10,4,10
1551,2017,10,4,10
1539,2017,10,4,9
1551,2017,10,4,9
1532,2017,10,4,9
1497,2017,10,4,9
1443,2017,10,4,8
1386,2017,10,4,8
1382,2017,10,4,8
1382,2017,10,4,8
1355,2017,10,4,7
1328,2017,10,4,7
1297,2017,10,4,7
1267,2017,10,4,7
1286,2017,10,4,6
1267,2017,10,4,6
1317,2017,10,4,6
990,2017,10,4,6
944,2017,10,4,5
944,2017,10,4,5
956,2017,10,4,5
963,2017,10,4,5
925,2017,10,4,4
917,2017,10,4,4
963,2017,10,4,4
971,2017,10,4,4
956,2017,10,4,3
910,2017,10,4,3
936,2017,10,4,3
956,2017,10,4,3
944,2017,10,4,2
925,2017,10,4,2
921,2017,10,4,2
960,2017,10,4,2
944,2017,10,4,1
925,2017,10,4,1
894,2017,10,4,1
933,2017,10,4,1
971,2017,10,4,0
967,2017,10,4,0
944,2017,10,4,0
940,2017,10,4,0
960,2017,10,3,23
960,2017,10,3,23
956,2017,10,3,23
952,2017,10,3,23
990,2017,10,3,22
998,2017,10,3,22
998,2017,10,3,22
944,2017,10,3,22
952,2017,10,3,21
1036,2017,10,3,21
1040,2017,10,3,21
1267,2017,10,3,21
1236,2017,10,3,20
1282,2017,10,3,20
1301,2017,10,3,20
1305,2017,10,3,20
1309,2017,10,3,19
1297,2017,10,3,19
1328,2017,10,3,19
1489,2017,10,3,19
1589,2017,10,3,18
1612,2017,10,3,18
1620,2017,10,3,18
1624,2017,10,3,18
1628,2017,10,3,17
1685,2017,10,3,17
1739,2017,10,3,17
1751,2017,10,3,17
1785,2017,10,3,16
1789,2017,10,3,16
1808,2017,10,3,16
1808,2017,10,3,16
1789,2017,10,3,15
1831,2017,10,3,15
1854,2017,10,3,15
1858,2017,10,3,15
1858,2017,10,3,14
1862,2017,10,3,14
1881,2017,10,3,14
1977,2017,10,3,14
2042,2017,10,3,13
1793,2017,10,3,13
1532,2017,10,3,13
1555,2017,10,3,13
1578,2017,10,3,12
1589,2017,10,3,12
1605,2017,10,3,12
1605,2017,10,3,12
1585,2017,10,3,11
1585,2017,10,3,11
1578,2017,10,3,11
1620,2017,10,3,11
1601,2017,10,3,10
1612,2017,10,3,10
1612,2017,10,3,10
1574,2017,10,3,10
1555,2017,10,3,9
1562,2017,10,3,9
1559,2017,10,3,9
1497,2017,10,3,9
1436,2017,10,3,8
1405,2017,10,3,8
1393,2017,10,3,8
1382,2017,10,3,8
1363,2017,10,3,7
1309,2017,10,3,7
1286,2017,10,3,7
1320,2017,10,3,7
1313,2017,10,3,6
1282,2017,10,3,6
1286,2017,10,3,6
986,2017,10,3,6
994,2017,10,3,5
983,2017,10,3,5
940,2017,10,3,5
933,2017,10,3,5
967,2017,10,3,4
986,2017,10,3,4
960,2017,10,3,4
940,2017,10,3,4
983,2017,10,3,3
979,2017,10,3,3
983,2017,10,3,3
933,2017,10,3,3
921,2017,10,3,2
975,2017,10,3,2
975,2017,10,3,2
960,2017,10,3,2
925,2017,10,3,1
929,2017,10,3,1
960,2017,10,3,1
963,2017,10,3,1
933,2017,10,3,0
940,2017,10,3,0
1021,2017,10,3,0
1036,2017,10,3,0
1006,2017,10,2,23
986,2017,10,2,23
1044,2017,10,2,23
1079,2017,10,2,23
1063,2017,10,2,22
1025,2017,10,2,22
1040,2017,10,2,22
1102,2017,10,2,22
1056,2017,10,2,21
1036,2017,10,2,21
1009,2017,10,2,21
1286,2017,10,2,21
1282,2017,10,2,20
1278,2017,10,2,20
1251,2017,10,2,20
1259,2017,10,2,20
1305,2017,10,2,19
1317,2017,10,2,19
1336,2017,10,2,19
1317,2017,10,2,19
1309,2017,10,2,18
1359,2017,10,2,18
1382,2017,10,2,18
1409,2017,10,2,18
1378,2017,10,2,17
1405,2017,10,2,17
1482,2017,10,2,17
1509,2017,10,2,17
1509,2017,10,2,16
1478,2017,10,2,16
1516,2017,10,2,16
1570,2017,10,2,16
1570,2017,10,2,15
1570,2017,10,2,15
1539,2017,10,2,15
1559,2017,10,2,15
1597,2017,10,2,14
1585,2017,10,2,14
1585,2017,10,2,14
1555,2017,10,2,14
1612,2017,10,2,13
1685,2017,10,2,13
1681,2017,10,2,13
1658,2017,10,2,13
1624,2017,10,2,12
1635,2017,10,2,12
1628,2017,10,2,12
1643,2017,10,2,12
1620,2017,10,2,11
1593,2017,10,2,11
1624,2017,10,2,11
1624,2017,10,2,11
1624,2017,10,2,10
1593,2017,10,2,10
1593,2017,10,2,10
1635,2017,10,2,10
1616,2017,10,2,9
1574,2017,10,2,9
1539,2017,10,2,9
1497,2017,10,2,9
1474,2017,10,2,8
1451,2017,10,2,8
1390,2017,10,2,8
1344,2017,10,2,8
1347,2017,10,2,7
1332,2017,10,2,7
1313,2017,10,2,7
1282,2017,10,2,7
1313,2017,10,2,6
1309,2017,10,2,6
1305,2017,10,2,6
1006,2017,10,2,6
1002,2017,10,2,5
994,2017,10,2,5
986,2017,10,2,5
952,2017,10,2,5
956,2017,10,2,4
963,2017,10,2,4
998,2017,10,2,4
960,2017,10,2,4
929,2017,10,2,3
933,2017,10,2,3
963,2017,10,2,3
960,2017,10,2,3
917,2017,10,2,2
940,2017,10,2,2
975,2017,10,2,2
983,2017,10,2,2
933,2017,10,2,1
913,2017,10,2,1
948,2017,10,2,1
979,2017,10,2,1
975,2017,10,2,0
948,2017,10,2,0
990,2017,10,2,0
1025,2017,10,2,0
1032,2017,10,1,23
971,2017,10,1,23
967,2017,10,1,23
1006,2017,10,1,23
1017,2017,10,1,22
990,2017,10,1,22
975,2017,10,1,22
1017,2017,10,1,22
1040,2017,10,1,21
1036,2017,10,1,21
998,2017,10,1,21
1278,2017,10,1,21
1297,2017,10,1,20
1309,2017,10,1,20
1282,2017,10,1,20
1290,2017,10,1,20
1328,2017,10,1,19
1351,2017,10,1,19
1347,2017,10,1,19
1340,2017,10,1,19
1359,2017,10,1,18
1382,2017,10,1,18
1390,2017,10,1,18
1374,2017,10,1,18
1393,2017,10,1,17
1443,2017,10,1,17
1486,2017,10,1,17
1516,2017,10,1,17
1509,2017,10,1,16
1536,2017,10,1,16
1574,2017,10,1,16
1589,2017,10,1,16
1551,2017,10,1,15
1559,2017,10,1,15
1601,2017,10,1,15
1612,2017,10,1,15
1582,2017,10,1,14
1559,2017,10,1,14
1605,2017,10,1,14
1605,2017,10,1,14
1597,2017,10,1,13
1551,2017,10,1,13
1585,2017,10,1,13
1612,2017,10,1,13
1608,2017,10,1,12
1585,2017,10,1,12
1574,2017,10,1,12
1628,2017,10,1,12
1632,2017,10,1,11
1620,2017,10,1,11
1601,2017,10,1,11
1612,2017,10,1,11
1639,2017,10,1,10
1624,2017,10,1,10
1582,2017,10,1,10
1578,2017,10,1,10
1601,2017,10,1,9
1582,2017,10,1,9
1543,2017,10,1,9
1470,2017,10,1,9
1443,2017,10,1,8
1428,2017,10,1,8
1397,2017,10,1,8
1336,2017,10,1,8
1305,2017,10,1,7
1317,2017,10,1,7
1286,2017,10,1,7
1244,2017,10,1,7
1205,2017,10,1,6
1236,2017,10,1,6
1297,2017,10,1,6
975,2017,10,1,6
929,2017,10,1,5
929,2017,10,1,5
952,2017,10,1,5
940,2017,10,1,5
906,2017,10,1,4
910,2017,10,1,4
940,2017,10,1,4
925,2017,10,1,4
929,2017,10,1,3
894,2017,10,1,3
944,2017,10,1,3
956,2017,10,1,3
944,2017,10,1,2
917,2017,10,1,2
925,2017,10,1,2
963,2017,10,1,2
960,2017,10,1,1
910,2017,10,1,1
906,2017,10,1,1
952,2017,10,1,1
967,2017,10,1,0
952,2017,10,1,0
944,2017,10,1,0
963,2017,10,1,0
1002,2017,10,0,23
1009,2017,10,0,23
940,2017,10,0,23
944,2017,10,0,23
971,2017,10,0,22
986,2017,10,0,22
956,2017,10,0,22
960,2017,10,0,22
994,2017,10,0,21
1017,2017,10,0,21
1029,2017,10,0,21
1236,2017,10,0,21
1217,2017,10,0,20
1263,2017,10,0,20
1271,2017,10,0,20
1274,2017,10,0,20
1271,2017,10,0,19
1294,2017,10,0,19
1320,2017,10,0,19
1332,2017,10,0,19
1301,2017,10,0,18
1328,2017,10,0,18
1539,2017,10,0,18
1578,2017,10,0,18
1601,2017,10,0,17
1605,2017,10,0,17
1655,2017,10,0,17
1731,2017,10,0,17
1758,2017,10,0,16
1731,2017,10,0,16
1728,2017,10,0,16
1754,2017,10,0,16
1777,2017,10,0,15
1797,2017,10,0,15
1774,2017,10,0,15
1777,2017,10,0,15
1800,2017,10,0,14
1797,2017,10,0,14
1804,2017,10,0,14
1758,2017,10,0,14
1766,2017,10,0,13
1800,2017,10,0,13
1812,2017,10,0,13
1797,2017,10,0,13
1758,2017,10,0,12
1758,2017,10,0,12
1793,2017,10,0,12
1785,2017,10,0,12
1785,2017,10,0,11
1743,2017,10,0,11
1751,2017,10,0,11
1781,2017,10,0,11
1777,2017,10,0,10
1774,2017,10,0,10
1743,2017,10,0,10
1735,2017,10,0,10
1785,2017,10,0,9
1762,2017,10,0,9
1743,2017,10,0,9
1689,2017,10,0,9
1678,2017,10,0,8
1670,2017,10,0,8
1724,2017,10,0,8
1593,2017,10,0,8
1409,2017,10,0,7
1332,2017,10,0,7
1274,2017,10,0,7
1251,2017,10,0,7
1198,2017,10,0,6
1194,2017,10,0,6
1294,2017,10,0,6
983,2017,10,0,6
963,2017,10,0,5
956,2017,10,0,5
952,2017,10,0,5
917,2017,10,0,5
898,2017,10,0,4
933,2017,10,0,4
956,2017,10,0,4
952,2017,10,0,4
902,2017,10,0,3
890,2017,10,0,3
933,2017,10,0,3
952,2017,10,0,3
929,2017,10,0,2
906,2017,10,0,2
894,2017,10,0,2
936,2017,10,0,2
940,2017,10,0,1
940,2017,10,0,1
894,2017,10,0,1
883,2017,10,0,1
944,2017,10,0,0
956,2017,10,0,0
967,2017,10,0,0
917,2017,10,0,0
913,2017,10,6,23
952,2017,10,6,23
979,2017,10,6,23
963,2017,10,6,23
910,2017,10,6,22
921,2017,10,6,22
963,2017,10,6,22
975,2017,10,6,22
963,2017,10,6,21
933,2017,10,6,21
952,2017,10,6,21
1228,2017,10,6,21
1217,2017,10,6,20
1240,2017,10,6,20
1470,2017,10,6,20
1470,2017,10,6,20
1474,2017,10,6,19
1432,2017,10,6,19
1451,2017,10,6,19
1501,2017,10,6,19
1501,2017,10,6,18
1512,2017,10,6,18
1497,2017,10,6,18
1501,2017,10,6,18
1512,2017,10,6,17
1532,2017,10,6,17
1532,2017,10,6,17
1543,2017,10,6,17
1543,2017,10,6,16
1547,2017,10,6,16
1551,2017,10,6,16
1570,2017,10,6,16
1605,2017,10,6,15
1701,2017,10,6,15
1766,2017,10,6,15
1708,2017,10,6,15
1470,2017,10,6,14
1278,2017,10,6,14
1297,2017,10,6,14
1305,2017,10,6,14
1382,2017,10,6,13
1317,2017,10,6,13
1305,2017,10,6,13
1301,2017,10,6,13
1294,2017,10,6,12
1309,2017,10,6,12
1305,2017,10,6,12
1320,2017,10,6,12
1317,2017,10,6,11
1317,2017,10,6,11
1309,2017,10,6,11
1301,2017,10,6,11
1313,2017,10,6,10
1297,2017,10,6,10
1301,2017,10,6,10
1274,2017,10,6,10
1428,2017,10,6,9
1463,2017,10,6,9
1520,2017,10,6,9
1497,2017,10,6,9
1501,2017,10,6,8
1497,2017,10,6,8
1482,2017,10,6,8
1443,2017,10,6,8
1436,2017,10,6,7
1501,2017,10,6,7
1493,2017,10,6,7
1493,2017,10,6,7
1497,2017,10,6,6
1509,2017,10,6,6
1562,2017,10,6,6
1224,2017,10,6,6
1313,2017,10,6,5
1428,2017,10,6,5
1228,2017,10,6,5
929,2017,10,6,5
902,2017,10,6,4
917,2017,10,6,4
956,2017,10,6,4
948,2017,10,6,4
936,2017,10,6,3
894,2017,10,6,3
913,2017,10,6,3
960,2017,10,6,3
933,2017,10,6,2
910,2017,10,6,2
910,2017,10,6,2
936,2017,10,6,2
948,2017,10,6,1
929,2017,10,6,1
879,2017,10,6,1
906,2017,10,6,1
960,2017,10,6,0
975,2017,10,6,0
986,2017,10,6,0
944,2017,10,6,0
963,2017,10,5,23
998,2017,10,5,23
1013,2017,10,5,23
979,2017,10,5,23
960,2017,10,5,22
986,2017,10,5,22
1017,2017,10,5,22
1013,2017,10,5,22
971,2017,10,5,21
979,2017,10,5,21
1029,2017,10,5,21
1263,2017,10,5,21
1240,2017,10,5,20
1244,2017,10,5,20
1244,2017,10,5,20
1217,2017,10,5,20
1198,2017,10,5,19
1255,2017,10,5,19
1271,2017,10,5,19
1259,2017,10,5,19
1263,2017,10,5,18
1267,2017,10,5,18
1263,2017,10,5,18
1255,2017,10,5,18
1240,2017,10,5,17
1217,2017,10,5,17
1217,2017,10,5,17
1259,2017,10,5,17
1263,2017,10,5,16
1271,2017,10,5,16
1278,2017,10,5,16
1274,2017,10,5,16
1263,2017,10,5,15
1259,2017,10,5,15
1267,2017,10,5,15
1263,2017,10,5,15
1251,2017,10,5,14
1259,2017,10,5,14
1274,2017,10,5,14
1263,2017,10,5,14
1263,2017,10,5,13
1267,2017,10,5,13
1278,2017,10,5,13
1263,2017,10,5,13
1267,2017,10,5,12
1267,2017,10,5,12
1267,2017,10,5,12
1263,2017,10,5,12
1255,2017,10,5,11
1259,2017,10,5,11
1263,2017,10,5,11
1224,2017,10,5,11
1163,2017,10,5,10
1178,2017,10,5,10
1240,2017,10,5,10
1251,2017,10,5,10
1244,2017,10,5,9
1240,2017,10,5,9
1236,2017,10,5,9
1205,2017,10,5,9
1186,2017,10,5,8
1248,2017,10,5,8
1255,2017,10,5,8
1244,2017,10,5,8
1240,2017,10,5,7
1224,2017,10,5,7
1201,2017,10,5,7
1213,2017,10,5,7
1244,2017,10,5,6
1228,2017,10,5,6
1294,2017,10,5,6
952,2017,10,5,6
944,2017,10,5,5
925,2017,10,5,5
906,2017,10,5,5
913,2017,10,5,5
956,2017,10,5,4
940,2017,10,5,4
910,2017,10,5,4
898,2017,10,5,4
940,2017,10,5,3
948,2017,10,5,3
933,2017,10,5,3
902,2017,10,5,3
925,2017,10,5,2
948,2017,10,5,2
952,2017,10,5,2
913,2017,10,5,2
890,2017,10,5,1
936,2017,10,5,1
948,2017,10,5,1
948,2017,10,5,1
925,2017,10,5,0
944,2017,10,5,0
998,2017,10,5,0
1017,2017,10,5,0
983,2017,10,4,23
979,2017,10,4,23
1025,2017,10,4,23
1032,2017,10,4,23
1009,2017,10,4,22
994,2017,10,4,22
1006,2017,10,4,22
1059,2017,10,4,22
1025,2017,10,4,21
1009,2017,10,4,21
1002,2017,10,4,21
1301,2017,10,4,21
1294,2017,10,4,20
1297,2017,10,4,20
1297,2017,10,4,20
1301,2017,10,4,20
1309,2017,10,4,19
1305,2017,10,4,19
1305,2017,10,4,19
1324,2017,10,4,19
1351,2017,10,4,18
1359,2017,10,4,18
1374,2017,10,4,18
1332,2017,10,4,18
1378,2017,10,4,17
1420,2017,10,4,17
1459,2017,10,4,17
1497,2017,10,4,17
1493,2017,10,4,16
1466,2017,10,4,16
1524,2017,10,4,16
1562,2017,10,4,16
1555,2017,10,4,15
1551,2017,10,4,15
1524,2017,10,4,15
1528,2017,10,4,15
1570,2017,10,4,14
1562,2017,10,4,14
1562,2017,10,4,14
1547,2017,10,4,14
1516,2017,10,4,13
1532,2017,10,4,13
1570,2017,10,4,13
1570,2017,10,4,13
1559,2017,10,4,12
1555,2017,10,4,12
1570,2017,10,4,12
1601,2017,10,4,12
1593,2017,10,4,11
1597,2017,10,4,11
1589,2017,10,4,11
1559,2017,10,4,11
1566,2017,10,4,10
1589,2017,10,4,10
1585,2017,10,4,10
1578,2017,10,4,10
1532,2017,10,4,9
1520,2017,10,4,9
1520,2017,10,4,9
1478,2017,10,4,9
1428,2017,10,4,8
1409,2017,10,4,8
1367,2017,10,4,8
1359,2017,10,4,8
1363,2017,10,4,7
1332,2017,10,4,7
1317,2017,10,4,7
1259,2017,10,4,7
1251,2017,10,4,6
1278,2017,10,4,6
1309,2017,10,4,6
967,2017,10,4,6
944,2017,10,4,5
921,2017,10,4,5
956,2017,10,4,5
956,2017,10,4,5
921,2017,10,4,4
921,2017,10,4,4
940,2017,10,4,4
963,2017,10,4,4
944,2017,10,4,3
902,2017,10,4,3
925,2017,10,4,3
948,2017,10,4,3
936,2017,10,4,2
906,2017,10,4,2
944,2017,10,4,2
975,2017,10,4,2
971,2017,10,4,1
952,2017,10,4,1
929,2017,10,4,1
956,2017,10,4,1
990,2017,10,4,0
967,2017,10,4,0
979,2017,10,4,0
994,2017,10,4,0
1029,2017,10,3,23
1032,2017,10,3,23
1052,2017,10,3,23
1025,2017,10,3,23
1032,2017,10,3,22
1056,2017,10,3,22
1059,2017,10,3,22
1025,2017,10,3,22
1040,2017,10,3,21
1079,2017,10,3,21
1113,2017,10,3,21
1286,2017,10,3,21
1244,2017,10,3,20
1259,2017,10,3,20
1282,2017,10,3,20
1294,2017,10,3,20
1301,2017,10,3,19
1282,2017,10,3,19
1320,2017,10,3,19
1359,2017,10,3,19
1367,2017,10,3,18
1363,2017,10,3,18
1359,2017,10,3,18
1401,2017,10,3,18
1443,2017,10,3,17
1451,2017,10,3,17
1451,2017,10,3,17
1482,2017,10,3,17
1536,2017,10,3,16
1551,2017,10,3,16
1555,2017,10,3,16
1547,2017,10,3,16
1551,2017,10,3,15
1570,2017,10,3,15
1578,2017,10,3,15
1539,2017,10,3,15
1539,2017,10,3,14
1574,2017,10,3,14
1582,2017,10,3,14
1574,2017,10,3,14
1559,2017,10,3,13
1566,2017,10,3,13
1582,2017,10,3,13
1570,2017,10,3,13
1543,2017,10,3,12
1562,2017,10,3,12
1597,2017,10,3,12
1597,2017,10,3,12
1574,2017,10,3,11
1543,2017,10,3,11
1578,2017,10,3,11
1585,2017,10,3,11
1605,2017,10,3,10
1562,2017,10,3,10
1566,2017,10,3,10
1578,2017,10,3,10
